Identifier,RG/MS Number,Collection Title,"Box, Folder, URL",Date,Subjects,People,Title,Item Description,Reviewed
band.nsp.0417,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1885-11-17/ed-1/seq-11/#words=Cadet,1885-11-17,Uniform & Equipment,-,Mayer Bros Advertisement,"Mayer Bros advertisement for Cadet uniforms and caps. ""See Them.""",
band.nsp.0418,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1885-12-15/ed-1/seq-7/#words=band+Cadet,1885-12-15,Uniform & Equipment; Fundraising & Finance,-,Direct Pointers [Metal Polish],"Text reads: ""The band has invested $3.00 in a gallon of wonderful metal polish. The instruments cannot be looked at with the naked eye hereafter.""",
band.nsp.0419,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1885-12-01/ed-1/seq-5/#words=Band+Cadets,1885-12-01,Uncategorized,-,Campus Canards [Palladian Society],"Text reads: ""It is rumored that the members of the University Band who inflicted such torture upon the literary societies not long since, were treated in the Palladian Society as they deserved. 'Tis said they were led out by the ear.""",
band.nsp.0420,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1886-10-12/ed-1/seq-7/#words=band+cadet+Cadet,1886-10-12,Audition,-,Heard in the Halls [New Band Members],"Text reads: ""The cadet band begins the year with more flattering prospects than ever before since its organization. The greater part of the old members are back, and besides there are some three or four new men who are experienced players. Indeed the band is now in as good trim as at the close of last year, and that is saying a good deal for the boys.""",
band.nsp.0421,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1886-06-15/ed-1/seq-2/#words=band+cadet+Cadets,1886-06-15,Travel; Events & Dances,-,Heard in the Halls [Knights of Pythias],"Text reads: ""The cadet band accompanied the Knights of Pythias to Beatrice June 3rd. They tell of a glorious time, and everything they wanted to eat.""",
band.nsp.0422,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1886-06-15/ed-1/seq-2/#words=band+cadet+Cadets,1886-06-15,Concert,-,Heard in the Halls [Open Air Concerts],"Text reads: ""The cadet band has given two open air concerts at the band stand on Government square, the last one being on June 5th. The boys have received many compliments on their playing, both from individuals and from the press.""",
band.nsp.0423,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1886-05-01/ed-1/seq-6/#words=band+cadet,1886-05-01,Travel; Events & Dances; Uniform & Equipment,-,Heard in the Halls [Odd Fellows' Celebration],"The Cadet Band performs in Omaha at the Odd Fellows' Celebration. The article notes ""the sixteen members of the band, with their new uniforms presented quite a fine appearance.""",
band.nsp.0424,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1886-01-01/ed-1/seq-7/#words=band+Band+Cadet,1886-01-01,Uniform & Equipment,Board of Regents,Campus Canards [New Uniforms],The Board of Regents approves new Cadet Band uniforms and abolishes drill during winter term.,
band.nsp.0425,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1886-01-01/ed-1/seq-7/#words=band+Band+Cadet,1886-01-01,Uniform & Equipment; Fundraising & Finance,,Direct Pointers [New Uniforms],"The band has been provided with $175 for new uniforms. The description of the uniform is: ""A close-fitting blue blouse, gold braided, will be used, with ordinary dark pants and a neat low cap. The effect will be much better than with the grey 'swallow tails' that have been in use for the past five years.""",
band.nsp.0426,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1886-04-15/ed-1/seq-8/#words=band+cadet+cadets,1886-04-15,Meetings & Membership,-,Heard in the Halls [Large Band],"Text reads: ""The cadet band has an unusually large membership this term. W. S. Perrin, Drum Major, promises to surprise the gaping crowd when he appears again with his charge.""",
band.nsp.0427,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1886-05-15/ed-1/seq-6/#words=band+cadet+cadets,1886-05-15,Military,-,Heard in the Halls [Group Photos],"Text reads: ""A photographer came up Friday of last week and 'shot at' the artillery departments, dress parade, and the band in the most approved manner. None of the boys fainted and we begin to believe the cadets are not so chicken-hearted as they have been represented.""",
band.nsp.0428,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1886-05-15/ed-1/seq-6/#words=band+cadet+cadets,1886-05-15,Events & Dances; Military,"Dudley, Edgar S.",Heard in the Halls [Essay Reading],"The Cadet Band is praised for their performance at an essay reading by Lt. Dudley on ""The Necessity of Closer Relations Between the Army and the People""",
band.nsp.0429,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1886-05-01/ed-1/seq-4/#words=band+cadet,1886-05-01,Events & Dances; Meetings & Membership; Repertoire,"Bessey, Charles Edwin; Wheeler, Frank L.",Arbor Day,"The Cadet Band accompanies the Junior class on their tree planting mission. The group buries a time capsule under their tree. A later page mentions that though the Cadet Band's music may be forgotten in the future, the tree will still stand. The band performs ""Hail Columbia.""",
band.nsp.0430,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1886-10-12/ed-1/seq-7/#words=Frank+sick+Wheeler,1886-10-12,Meetings & Membership,"Wheeler, Frank L.",Heard in the Halls [Band Member's Illness],"Frank Wheeler, the band's business manager, is sickened with typhoid fever.",
band.nsp.0431,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1886-10-22/ed-1/seq-5/,1886-10-22,Meetings & Membership; Events & Dances,"Wheeler, Frank L.",Heard in the Halls [Band Member's Death],"Frank L. Wheeler, senior in the Cadet Band, has died. He was business manager of the band and remembered favorably by students and instructors alike. The Cadet Band escorted his family from the residence where Wheeler died to the train station bound for his hometown of Plattsmouth.",
band.nsp.0432,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1886-01-01/ed-1/seq-5/#words=Frank+Wheeler+WHEELER,1886-01-01,Uncategorized,"Wheeler, Frank L.",Our Prize Contest,"At least one band member, Frank Wheeler, has a strong submission for the university song contest.",
band.nsp.0433,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1886-06-15/ed-1/seq-10/#words=CADET,1886-06-15,Uniform & Equipment,-,Advertisement,"Advertisement for ""Cadet Suits, Indigo Blue $8.00 to $11.50 at Mayer Bros. 10th St. Clothiers""",
band.nsp.0434,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1886-05-01/ed-1/seq-5/#words=band+cadets,1886-05-01,Travel,-,Heard in the Halls [Trip to Omaha],"Text reads: ""Harry Clark accompanied the band to Omaha for the purpose of gathering materials for a new lecture to be entitled 'Lights and Shadows of a Great City.' """,
band.nsp.0435,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1886-06-01/ed-1/seq-10/#words=band+cadets,1886-06-01,Travel; Military,-,Heard in the Halls [Milford Encampment],"The Cadets and band encamp in Milford, NE.",
band.nsp.0436,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1886-03-15/ed-1/seq-4/#words=band,1886-03-15,Uniform & Equipment,-,Miscellany [Band Room],"The ""band room"" is mentioned in passing",
band.nsp.0437,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1886-11-22/ed-1/seq-9/#words=band,1886-11-22,Meetings & Membership,-,Heard in the Halls [Joke],"Text reads: ""The band is still increasing. It now numbers something less than 81.""",
band.nsp.0438,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1887-02-01/ed-1/seq-5/#words=band+cadet,1887-02-01,Uniform & Equipment; Rehearsal,-,Heard in the Halls [Band Room Swap],"Text reads: ""Those who frequent the lower floor very much have noticed a change which considerably improves the atmosphere thereabouts -- that of the removal of the medical lecture room to the fourth floor. The band have exchanged places with them and now the hum of the student in recitation is mingled with the soft and gentle music of the cadet band.""",
band.nsp.0439,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1887-04-15/ed-1/seq-7/#words=band,1887-04-15,Uniform & Equipment; Rehearsal,-,Heard in the Halls [Band Room Swap Back],"Text reads: ""The band is disgusted with their trade of rooms made during the winter and take advantage of the absence of the Meds [medical students] to trade back.""",
band.nsp.0440,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1887-05-01/ed-1/seq-6/#words=cadet+Cadet+cadets,1887-05-01,Repertoire; Events & Dances,-,Hall Happenings [Field Day],"The Field Day program is published, which includes multiple pieces performed by the Cadet Band, as well as a parade. Additionally, games and contests such as a sack race, wrestling, and ""screaming match"" will be held.",
band.nsp.0441,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1887-05-15/ed-1/seq-6/#words=band+cadet+cadets,1887-05-15,Events & Dances,-,Hall Happenings [Field Day Joke],"Text reads: ""Upon request of the management of the cadet band we announce that a NEW selection will be rendered at dress parade next Friday afternoon. This is done to allow preparation for the unusual nervous shock which will undoubtably follow such an unprecedented occurence.
LATER.-- We are informed that the above announcement is a vile slander. Some villain, apparently intended to perpetrate a cruel joke.""",
band.nsp.0442,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1887-05-15/ed-1/seq-2/#words=band+cadets,1887-05-15,Events & Dances,-,Editorial Notes [Field Day],"The Hesperian Student editors is enthusiastic about the concept of a Field Day, and wonders if the baseball fields may be reserved, as the Cadets and band are willing to take part in the plan.",
band.nsp.0443,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1887-06-15/ed-1/seq-3/#words=band+cadet,1887-06-15,Events & Dances,-,Field Day,"The results of Field Day are published, and the band is noted as having ""discoursed delicious(?) music for a short time...""",
band.nsp.0444,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1887-06-15/ed-1/seq-5/#words=band+cadet,1887-06-15,Events & Dances; Parade,-,Commencement Day,The band leads a procession to the Opera House for the Commencement Day address.,
band.nsp.0445,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1887-06-15/ed-1/seq-7/#words=band,1887-06-15,Events & Dances; Parade,-,Commencement Notes,"Text reads: ""The procession, headed by the band, made a gorgeous appearance. The clerks in the stores turned out and stared as if it was a ten cent circus.""",
band.nsp.0446,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1887-10-20/ed-1/seq-7/#words=band+Band+Cadet+cadet,1887-10-20,Uniform & Equipment; Other Band,"Dudley, Edgar S.; Manatt, Irving J.",Stray Pick-ups [Uniform Loan Deception],"Text reads: ""A committee of the K. P.'s [Knights of Pythias] asked the Chancellor and the Steward for the loan of the Cadet Band uniforms to wear to Omaha last week and were referred by both these gentlemen to Lieut. Dudley. They went to him and represented that the Chancellor and Steward had both given their consent so he let the uniforms go without further consideration. This will not occur again.""",
band.nsp.0447,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1887-10-20/ed-1/seq-7/#words=band+Band+Cadet+cadet,1887-10-20,Meetings & Membership,-,Stray Pick-ups [Band Roster],The roster of the 1887-1888 cadet band is published.,
band.nsp.0448,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1887-10-20/ed-1/seq-9/#words=band+cadet+cadets,1887-10-20,Uncategorized,-,Stray Pick-ups [Joke],"Text reads: ""When the adjutant commanded 'sound off' the band sounded way off -- Sergeant.""",
band.nsp.0449,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1887-10-20/ed-1/seq-9/#words=band+cadet+cadets,1887-10-20,Events & Dances; Drill; Uniform & Equipment,-,Stray Pick-ups [Escorting Governor],"Text reads: ""The cadets and the cadet band assisted in escorting the governor from the depot to the state house. Many of the cadets did not take part, however, as they had not yet procured their uniforms or been sufficiently drilled.""",
band.nsp.0450,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1887-11-03/ed-1/seq-6/#words=band+cadet+cadets,1887-11-03,Events & Dances,-,Stray Pick-ups [Odd Fellows],"Text reads: ""The University cadet band furnished music for the Odd Fellows on the 20th ult.""",
band.nsp.0451,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1887-11-03/ed-1/seq-6/#words=band+cadet+cadets,1887-11-03,Audition,-,Stray Pick-ups [Band Improvement],"The article compliments the band's efforts, as many of the new members had ""never played before this term, and the first time they appeared it would have been hard to tell when they commenced or quit playing had it not been for the base [bass] drum..."" but they are improving quickly.",
band.nsp.0452,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1887-11-15/ed-1/seq-7/#words=band,1887-11-15,Uniform & Equipment,-,Stray Pick-ups [New Uniforms],"Text reads: ""The long expected band uniforms have arrived and henceforth all the musicians will resemble each other. The drum major's habiliments surpass in grandeur and gaiety anything we ever saw outside of a circus.""",
band.nsp.0453,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1887-12-15/ed-1/seq-6/#words=band+Cadet,1887-12-15,Meetings & Membership,-,Stray Pick-ups [Drummer],"Text reads: ""The Cadet Band has been having a hard time to find a drummer. We understand that Males has at last been initiated into that office, and the band is now complete.""",
band.nsp.0454,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1888-03-01/ed-1/seq-7/#words=band,1888-03-01,Rehearsal,"Easterday, David F.",Stray Pick-ups [Joke],"Text reads: ""Bert Wheeler.-- (at band practice) 'It is now 5 o'clock, professor, and I should like to be excused.' Prof. E [Easterday] 'Be excused? Why, is she waiting for you?' Yes, she was waiting at the foot of the stairs.""",
band.nsp.0455,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1888-05-01/ed-1/seq-6/#words=cadets,1888-05-01,Uncategorized,-,Stray Pick-ups [Joke Followup],"Text reads: ""Mr. Bert Wheeler has been in Omaha for the last two weeks enjoying his easter vacation. He reports that the girl is still waiting at the foot of the stairs--H.S. Register.
The above may be an item of interest to the girl of the U. of N. who seems to have unconsciously fallen into the habit of her Omaha sister...""  The column goes on to describe the new co-ed cadets [Company D].",
band.nsp.0456,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1888-10-15/ed-1/seq-9/#words=band+Cadet,1888-10-15,Uncategorized,"Easterday, David F.",Advertisement,"An advertisement in The Hesperian Student foband director D. F. Easterday's services as an ""instructor in music.""",
band.nsp.0457,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1888-10-15/ed-1/seq-6/#words=band,1888-10-15,Military; Drill,-,Stray Pick-ups [Dress Parade],"Text reads: ""The first dress parade of the term occurred Friday. As a whole it was bad, very bad. The captains were mostly green and the men ditto. The band tooted its piece and walked its walk in style but they differed as to quitting.""",
band.nsp.0458,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1888-11-01/ed-1/seq-5/#words=band,1888-11-01,Military; Meetings & Membership,-,Stray Pick-ups [Battalion Size],"Text reads: ""The battalion this year is composed of four companies and numbers fully 100 menf [men] exclusive of band and officers.""",
band.nsp.0459,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1888-11-01/ed-1/seq-6/#words=band+cadets,1888-11-01,Uncategorized,-,Stray Pick-ups [Museum],The band is mentioned in a blurb about the location of Mr. Bruner's offices from the museum to the west attic while Nebraska Hall is being finished.,
band.nsp.0460,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1888-11-01/ed-1/seq-6/#words=band+cadets,1888-11-01,Meetings & Membership; Fundraising & Finance,-,Stray Pick-ups [Band for Hire],"The band's officers are published and the reader is urged: ""The boys are prepared to give music, etc. on short notice. All wishing first class music at a reasonable price please apply.""",
band.nsp.0461,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1888-11-15/ed-1/seq-7/#words=band,1888-11-15,Fundraising & Finance; Events & Dances; Politics,-,Stray Pick-ups [Band Members' Wealth],"Text reads: ""The University band is rolling in wealth. During the campaign they played for the prohibitionists on November 6, and in the republican jubilee.""",
band.nsp.0462,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1888-11-15/ed-1/seq-8/#words=band+Cadet,1888-11-15,Uniform & Equipment,-,Stray Pick-ups [Drum Major Staff],"Text reads: ""Graham now bears the spheretopped staff with which the band is beaten into subjection. Just at present he wears an ornament new to the office. He says he got it 'down town' but that leaves a good deal to be imagined.""",
band.nsp.0463,nebnewspapers,The Hesperian Student,"
https://nebnewspapers.unl.edu/lccn/sn96080316/1888-12-01/ed-1/seq-5/#words=cadet+cadet%27s",1888-12-01,Other Band; Military,-,Sketches [Band of Youths],This sketch describes the chagrine of a Cadet Officer who is followed around town by an enthusiastic band of children who have taken it upon themselves to accompany his journey.,
band.nsp.0464,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1888-12-01/ed-1/seq-6/#words=band,1882-12-01,Rehearsal,-,Stray Pick-ups [Joke],"Text reads: ""The plastering in the Union hall is down again. Cause, the band.""",
band.nsp.0465,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1888-12-15/ed-1/seq-6/#words=band+cadet,1882-12-15,Travel; Fundraising & Finance,-,Stray Pick-ups [Summer Employment],"Text reads: ""The band boys have received a very remunerative position at a summer resort in the Catskills for next summer. We guess there won't be any cats left next fall.""",
band.nsp.0466,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1888-12-15/ed-1/seq-6/#words=band+cadet,1882-12-15,Uniform & Equipment; Fundraising & Finance; Other Band,Board of Regents,Stray Pick-ups [New Instrument Possibility],"Text reads: ""It is rumored that the Lincoln Military band wish to sell their instruments. This would be an excellent opportunity for the regents to get a new set of instruments for the cadet band. They are sadly in need of such a set.""",
band.nsp.0467,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1889-02-15/ed-1/seq-5/#words=Band+Cadet,1889-02-15,Travel,-,Stray Pick-ups [Crete],"Text reads: ""The Mammoth University Cadet Band and the far-famed pie worshippers of the lab. will go to Crete, April 12.""",
band.nsp.0468,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1889-02-15/ed-1/seq-2/#words=band+cadet+Cadet+cadets,1889-02-15,Uniform & Equipment,Board of Regents,Editorial Notes [State of Instruments],"The Hesperian Student publishes a ""protest""  of the condition of the Cadet Band's instruments, which are holding back the band's quality. ""There is no reason why the U. of N. cannot have as good an amateur band as there is in the state if the cadets had the proper instruments.""",
band.nsp.0469,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1889-02-15/ed-1/seq-2/#words=band+cadet+Cadet+cadets,1889-02-15,Travel; Events & Dances,-,Editorial Notes [Crete],"The state oratorical contest is to be held in Crete and all students are urged to attend. ""Take the co-eds to Crete. If they cannot cheer, they will be excellent mascots. Let the cadet band go to Crete. Leave dirges and funeral marches behind. Let the University be in full force at Crete, and prove that it has an orator whom it is proud to cheer and support.""",
band.nsp.0470,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1889-02-15/ed-1/seq-6/#words=band+cadet,1889-02-15,Events & Dances; Fundraising & Finance,-,Stray Pick-ups [Rollerskating],"The band is performing three nights a week at the skating rink. ""They will derive practical as well as pecuniary benefits from the engagement.""",
band.nsp.0471,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1889-03-15/ed-1/seq-6/#words=band+Cadet,1889-03-15,Uncategorized,-,Stray Pick-ups [Joke],"Text reads: ""The Cadet Band would go well with the salvation army.""",
band.nsp.0472,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1889-03-15/ed-1/seq-6/#words=band+Cadet,1889-03-15,Events & Dances,-,Stray Pick-ups [Governor's Luncheon],"Text reads: ""The University Cadet band rendered some very nice music at the reception at the capitol Tuesday evening. Governor Thayer showed his appreciation by the delicious luncheon tendered the members.""",
band.nsp.0473,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1889-04-01/ed-1/seq-6/#words=band+cadet,1889-04-01,Military,-,Stray Pick-ups [Spring Recess],"Text reads: ""A number of the 'yaps' spent the recess in town, and employed a part of their time recuperating their wind power in anticipation of April 12. The same remark is also applicable to a part of the cadet band.""",
band.nsp.0474,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1889-04-01/ed-1/seq-6/#words=band+cadet,1889-04-01,Fundraising & Finance; Politics; Events & Dances,-,Stray Pick-ups [Band Wealth and City Elections],"Text reads: ""The cadet band is fast becoming the wealthiest organization in the University. Besides playing regularly at the skating rink, they are in their harvest -- the city elections. They have several engagements with aspiring politicians this week.""",
band.nsp.0475,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1889-04-15/ed-1/seq-5/#words=band+Band+Band%27s+bands+cadet,1889-04-15,Travel; Events & Dances; Parade; Sports,-,The Contest at Crete,The band travels to Crete for a Doane v NU baseball game and oratory contest.,
band.nsp.0476,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1889-04-15/ed-1/seq-7/#words=band+cadet+Cadet,1889-04-15,Repertoire,-,Stray Pick-ups [Joke],"The Hesperian Student jokes that audience members sought medical attention after hearing a ""spasmodic rendering"" of the piece ""Pem-Ta-Ta- Overture.""",
band.nsp.0477,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1889-05-01/ed-1/seq-6/#words=band+cadet,1889-05-01,Travel,-,Stray Pick-ups [Odd Fellows],"Text reads: ""The University cadet band accompanied the Odd Fellows to Beatrice, Friday.""",
band.nsp.0478,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1889-05-01/ed-1/seq-7/#words=band+Cadet,1889-05-01,Uncategorized,-,Stray Pick-ups [Joke],"The Hesperian Student publishes several jokes about embarrassing a band member in front of women, and comparing a women's ensemble against the men's.",
band.nsp.0479,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1889-05-15/ed-1/seq-7/#words=band+Cadet,1889-05-15,Uncategorized,-,Stray Pick-ups [Surprise Birthday Serenade],"Text reads: ""The band boys with their co-eds spent a very favorable evening last Saturday. They met at the Uni with the apparent intention of going out on a serenade, and promenaded out to Eighteenth and L to the accompanient [accompaniment] of the Major drum, before Males thought to remember that it was the occasion of his twenty-first birthday and to conclude that he was marching the band out to serenade himself. They dispersed early Sunday morning. Bryan receives credit for neatly working up the surprise.""",
band.nsp.0480,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1889-06-12/ed-1/seq-5/,1889-06-12,Military; Drill;,"Griffith, T. W.",Our Military Day,"The Cadets take part in competitive drills. Due to a rain delay, the band entertains the crowd gathered in the Armory.",
band.nsp.0481,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1889-06-01/ed-1/seq-6/#words=band+Cadet+cadets,1889-06-01,Military; Drill; Rehearsal,-,Stray Pick-ups [Military Day Preparation],Multiple blurbs are related to the band and Cadets preparation for the upcoming Military Day / competitive drill.,
band.nsp.0482,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1889-06-12/ed-1/seq-11/#words=band+cadets,1889-06-12,Fundraising & Finance,-,Recent Happenings [Summer Employment],"Text reads: ""The band will keep up their organization through the summer and try to rake in the shekels.""",
band.nsp.0483,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1889-06-12/ed-1/seq-12/#words=band+cadet,1889-06-12,Events & Dances; Repertoire,-,Commencement Exercises,The band performs for the 18th annual commencement. See also: page 15.,
band.nsp.0484,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1889-10-15/ed-1/seq-6/#words=band,1889-10-15,Military,-,Stray Pick-ups [Joke],"Text reads: ""The cadet band sounds much better from a great distance than at short range. Won't they go out of town during dress parade?""",
band.nsp.0485,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1889-10-15/ed-1/seq-6/#words=band,1889-10-15,Uniform & Equipment; Fundraising & Finance,-,Stray Pick-ups [New Baritone],"Text reads: ""The instruments of the band have been increased in number and quality by the purchase of a new $40 baritone horne. O. G. Miller operates the new instrument.""",
band.nsp.0486,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1889-10-15/ed-1/seq-6/#words=band,1889-10-15,Uncategorized,-,Stray Pick-ups [Serenading Cows],"Text reads: ""On the last Friday the band serenaded the cows and railroad tracks of North Lincoln. They complain that the lack of beauty in their surroundings out there does not inspire them to emit entrancing strains of harmony.""",
band.nsp.0487,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1889-10-15/ed-1/seq-7/#words=band+cadet,1889-10-15,Audition; Meetings & Membership,"Easterday, David F.",Stray Pick-ups [Band Membership],The list of new band members and instruments is published.,
band.nsp.0488,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1889-11-01/ed-1/seq-4/#words=band+cadet+cadets,1889-11-01,Military,"Dudley, Edgar S.",Miscellany [Encampment Memories],Lt. Dudley's visit to Lincoln brings back fond memories of the encampment in Wymore. The band is briefly mentioned.,
band.nsp.0489,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1889-11-15/ed-1/seq-9/#words=band+Cadet+cadet,1889-11-15,Uncategorized,-,A Dozen Decades Hence,"A poem mentions the band may still be learning new music in June ""a dozen decades hence.""",
band.nsp.0490,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1889-12-16/ed-1/seq-9/#words=band+Cadet+cadet,1889-12-16,Rehearsal,"Easterday, David F.",Stray Pick-ups [Easterday Illness],"Text reads: ""Professor D. F. Easterday has been quite sick for two weeks, and the band has been worrying along without an instructor. We are glad to notice that he was back at his post again this week.""",
band.nsp.0491,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1890-03-01/ed-1/seq-9/#words=band+cadet+cadets,1890-03-1,Concert; Events & Dances,-,Stray Pick-ups [George Washington's Birthday],"Text reads: ""On Friday afternoon, Feb. 21, the cadet band played at the celebration of George Washington's birthday by the students of the C street public school. After playing several pieces in the different rooms they were royally entertained with refreshments by the teachers, and came away unanimously voting them the best lot of schoolma'ms in the city.""",
band.nsp.0492,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1890-03-01/ed-1/seq-9/#words=band+cadet+cadets,1890-03-1,Events & Dances,"Bessey, Charles Edwin",Stray Pick-ups [Charter Day],The band performs for Charter Day.,
band.nsp.0493,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1890-03-01/ed-1/seq-7/#words=band,1890-03-01,Events & Dances,-,Stray Pick-ups [George Washington's Birthday],"Text reads: ""The university cadet band, and the old eagle, the one that has been in the museum for some time, helped the C street school celebrate Washington's birth day.""",
band.nsp.0494,nebnewspapers,The Hesperian Student,https://nebnewspapers.unl.edu/lccn/sn96080316/1890-02-15/ed-1/seq-8/#words=band+cadet,1890-02-15,Events & Dances,-,Stray Pick-ups [Governor's Reception],"Text reads: ""The cadet band played for the governor's reception last Wednesday evening. After reception the boys were feasted in such a royal fashion that they wish receptions would come oftener.""",
